date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-11,IRE,Leopardstown (IRE),4:05,Its Family Day At Leopardstown Fillies Maiden,Flat,,,,3yo+,F,1m2f,10f,2012,Good,6,3,2,1,4,4,Diamond Exchange (IRE),3,F,127,,2:8.26,128.26,15.00,Dylan Browne McMonagle,Mrs John Harrington,€2850,–,–,Wootton Bassett (GB),Snow Wind (IRE),High Chaparral,Bronsan Racing H Redknapp John Breslin,Led but pestered - headed over 1f out - no chance with winner inside final furlong(op 11/1)
2025-05-11,IRE,Leopardstown (IRE),4:05,Its Family Day At Leopardstown Fillies Maiden,Flat,,,,3yo+,F,1m2f,10f,2012,Good,6,4,3,4,5.25,1.25,Etawa (IRE),3,F,127,,2:8.51,128.51,1.83,Chris Hayes,D K Weld,€1350,–,–,Kingman (GB),Etneya (IRE),Siyouni,Exors Of The Late H H Aga Khan,Soon in touch with leaders - headway over 2f out - hung left and flashed tail over 1f out - soon no extra(tchd 4/5 and tchd 10/11)
2025-05-11,IRE,Leopardstown (IRE),4:05,Its Family Day At Leopardstown Fillies Maiden,Flat,,,,3yo+,F,1m2f,10f,2012,Good,6,6,4,3,6.25,1,Metamorphic (GB),3,F,122,,2:8.71,128.71,15.00,Keithen Kennedy,Mrs John Harrington,€600,–,–,Frankel (GB),Mississippi Delta (USA),Giants Causeway,Flaxman Stables Ireland Ltd,Slowly away - in rear - headway after 3f - kept on from over 1f out - better for race (jockey said filly was slowly away)(op 12/1)
2025-05-11,IRE,Leopardstown (IRE),4:05,Its Family Day At Leopardstown Fillies Maiden,Flat,,,,3yo+,F,1m2f,10f,2012,Good,6,5,5,2,32.25,26,Lady McC (IRE),3,F,127,,2:13.91,133.91,8.00,W J Lee,Miss Natalia Lupini,€300,–,–,Le Havre (IRE),Sona GB,Dansili,Haigney Bloodstock Ltd,Pressed leader - weakened quickly over 2f out - tailed off (jockey said filly ran freely)(op 13/2)
2025-05-11,IRE,Leopardstown (IRE),4:05,Its Family Day At Leopardstown Fillies Maiden,Flat,,,,3yo+,F,1m2f,10f,2012,Good,6,1,6,5,35.5,3.25,Katherine (IRE),8,M,142,,2:14.56,134.56,151.00,Scott McCullagh,Adrian Sexton,€150,–,–,Shirocco (GER),Garrienderk Mist (IRE),Beneficial,Jackman Byrne Lomax Partnership,Slowly into stride - soon raced in last and detached - tailed off
2025-05-11,IRE,Leopardstown (IRE),4:40,Leopardstown Golf And Driving Range Handicap,Flat,,,,4yo+,,1m2f,10f,2012,Good,10,7,1,4,0,0,Cloud Seeker (GB),4,G,134,,2:7.03,127.03,4.33,Andrew Slattery,Andrew Slattery,€14750,84,–,Masar (IRE),Influent (IRE),Shamardal,Pat Garvey,Made virtually all - joined briefly after 4f - pushed along over 2f out - ridden over 1f out - much reduced lead final 110yds - always doing enough(tchd 3/1)
2025-05-11,IRE,Leopardstown (IRE),4:40,Leopardstown Golf And Driving Range Handicap,Flat,,,,4yo+,,1m2f,10f,2012,Good,10,6,2,5,0.3,0.3,Ceallach (IRE),6,G,134,t,2:7.09,127.09,17.00,Luke McAteer,David Marnane,€4750,84,–,Lope De Vega (IRE),Alvee (IRE),Key Of Luck,Paul Rooney,In touch with leaders - going easily over 2f out - soon went second - kept on inside final furlong - just held second(op 18/1 tchd 16/1)
2025-05-11,IRE,Leopardstown (IRE),4:40,Leopardstown Golf And Driving Range Handicap,Flat,,,,4yo+,,1m2f,10f,2012,Good,10,4,3,2,.5,0.1,Lady Lunette (IRE),5,M,136,p,2:7.13,127.13,10.00,Ben Coen,R P Cody,€2250,86,–,Buratino (IRE),Lunette (IRE),Teofilo,Ms K Curtin,Dwelt start - in rear early - headway and midfield after 3f - bit short of room over 2f out - went third over 1f out - kept on inside final furlong - nearest finish - did well in the circumstances(op 10/1 tchd 17/2)
2025-05-11,IRE,Leopardstown (IRE),4:40,Leopardstown Golf And Driving Range Handicap,Flat,,,,4yo+,,1m2f,10f,2012,Good,10,2,4,6,3,2.5,Masoun (FR),4,G,137,,2:7.63,127.63,4.50,Dylan Browne McMonagle,Joseph Patrick OBrien,€1000,87,–,Too Darn Hot (GB),Massinga (IRE),Selkirk,Go Racing Limited,In touch with leaders - went fourth over 1f out - no impression inside final furlong (jockey said gelding rounded the final bend badly)(op 10/3 tchd 4/1)
2025-05-11,IRE,Leopardstown (IRE),4:40,Leopardstown Golf And Driving Range Handicap,Flat,,,,4yo+,,1m2f,10f,2012,Good,10,11,5,12,6.75,3.75,Neo Smart (IRE),4,F,125,t,2:8.38,128.38,6.00,Ross Coakley,J S Bolger,€500,75,–,Belardo (IRE),Neophilia (IRE),Teofilo,Mrs J S Bolger,Midfield - towards rear after 3f - headway but waiting for room 2f out - kept on when in the clear inside final furlong - never dangerous(op 4/1)
2025-05-11,IRE,Leopardstown (IRE),4:40,Leopardstown Golf And Driving Range Handicap,Flat,,,,4yo+,,1m2f,10f,2012,Good,10,8,6,8,7.5,.75,Jungle Cove (IRE),8,G,129,p,2:8.53,128.53,23.00,Keithen Kennedy,Mrs John Harrington,€250,84,–,Mastercraftsman (IRE),Purple Glow (IRE),Orientate,Mrs John Harrington,Slowly away - in rear - some headway but raced wide over 2f out - never on terms(op 20/1 tchd 18/1)
2025-05-11,IRE,Leopardstown (IRE),4:40,Leopardstown Golf And Driving Range Handicap,Flat,,,,4yo+,,1m2f,10f,2012,Good,10,1,7,10,9.75,2.25,Walhaan (IRE),9,G,134,tp,2:8.98,128.98,26.00,Darragh OSullivan,Ciaran Murphy,,91,–,Dark Angel (IRE),Back In The Frame GB,Dutch Art,Ask Dot Syndicate,In touch with leaders - raced wide over 2f out - weakened from over 1f out
2025-05-11,IRE,Leopardstown (IRE),4:40,Leopardstown Golf And Driving Range Handicap,Flat,,,,4yo+,,1m2f,10f,2012,Good,10,3,8,9,11.5,1.75,San Andreas (IRE),9,G,130,,2:9.33,129.33,17.00,Julian Pietropaolo,Joseph Patrick OBrien,,87,–,Dark Angel (IRE),Last Bid GB,Vital Equine,Annus Mirabilis Syndicate,Pressed leader - briefly disputed lead after 4f - lost position over 2f out - weakened quickly from over 1f out
2025-05-11,IRE,Leopardstown (IRE),4:40,Leopardstown Golf And Driving Range Handicap,Flat,,,,4yo+,,1m2f,10f,2012,Good,10,5,9,1,14.25,2.75,Northern Ruler (GB),4,G,132,p,2:9.88,129.88,5.00,Jamie Powell,M D OCallaghan,,85,–,Kingman (GB),Time Saver GB,Frankel,David Lestrange M J Smith Oisin Mahon,Slowly into stride - in rear throughout - lost touch from over 1f out(op 5/1)
2025-05-11,IRE,Leopardstown (IRE),4:40,Leopardstown Golf And Driving Range Handicap,Flat,,,,4yo+,,1m2f,10f,2012,Good,10,12,10,7,55.25,41,Fivecromwellplace (IRE),4,G,115,v,2:18.08,138.08,8.50,Wesley Joyce,P F McEnery,,70,–,Galileo Gold (GB),Ice Storm (IRE),Sir Prancealot,P F Mcenery,Prominent - lost ground quickly over 2f out - tailed off from over 1f out(op 14/1)
2025-05-11,IRE,Leopardstown (IRE),5:15,Breast Cancer Ireland Handicap,Flat,,,,3yo,,1m4f,12f,2414,Good,10,1,1,4,0,0,Mister Adam (GB),3,C,141,,2:34.28,154.28,4.50,J M Sheridan,Gerard OLeary,€11800,83,–,Too Darn Hot (GB),Voleuse De Coeurs (IRE),Teofilo,Lance Bloodstock Limited,Held up in rear - steady headway 4f out - ridden on outer and hung left over 1f out - ran on to lead towards finish (jockey said colt hung left from 2f out)(op 10/3)
2025-05-11,IRE,Leopardstown (IRE),5:15,Breast Cancer Ireland Handicap,Flat,,,,3yo,,1m4f,12f,2414,Good,10,5,2,8,0.1,0.1,Nuit (IRE),3,F,133,,2:34.30,154.30,6.00,W J Lee,Henry De Bromhead,€3800,75,–,Sea The Stars (IRE),Holy Amaretta (IRE),Holy Roman Emperor,Nuit Partners,Towards rear - not clear run over 2f out - headway and switched sharply left over 1f out - disputed lead towards finish - just held(op 13/2)
2025-05-11,IRE,Leopardstown (IRE),5:15,Breast Cancer Ireland Handicap,Flat,,,,3yo,,1m4f,12f,2414,Good,10,10,3,6,.5,0.3,Booklight (IRE),3,F,128,,2:34.38,154.38,15.00,Seamie Heffernan,Miss Natalia Lupini,€1800,70,–,Earthlight (IRE),La Superba (IRE),Medicean,Showtime Syndicate,Led - faced challenges from over 3f out - headed towards finish(op 11/1 tchd 16/1)
2025-05-11,IRE,Leopardstown (IRE),5:15,Breast Cancer Ireland Handicap,Flat,,,,3yo,,1m4f,12f,2414,Good,10,4,4,10,4,3.5,Junkyard Dog (IRE),3,G,134,p,2:35.08,155.08,13.00,Scott McCullagh,Joseph Patrick OBrien,€800,76,–,Fastnet Rock (AUS),Gold Bracelet (IRE),Montjeu,Mrs A M Obrien,In rear on outer - headway over 1f out - stayed on final 110yds(op 11/1)
2025-05-11,IRE,Leopardstown (IRE),5:15,Breast Cancer Ireland Handicap,Flat,,,,3yo,,1m4f,12f,2414,Good,10,3,5,1,4.75,.75,Berto Ramirez (GB),3,G,135,,2:35.23,155.23,9.00,Luke McAteer,David Marnane,€400,77,–,Sea The Moon (GER),Inpromptu (IRE),Cacique,Mrc International,Prominent - went second after 5f - pressed leader over 3f out - weakened inside final furlong(op 9/1)
2025-05-11,IRE,Leopardstown (IRE),5:15,Breast Cancer Ireland Handicap,Flat,,,,3yo,,1m4f,12f,2414,Good,10,8,6,9,8.25,3.5,Heishybrid (GB),3,G,131,t,2:35.93,155.93,15.00,Chris Hayes,Noel Meade,€200,73,–,Ulysses (IRE),Peak Spirit (IRE),Invincible Spirit,Rockmore 2 Partnership,Midfield - steady headway over 3f out - weakened inside final furlong(tchd 16/1)
2025-05-11,IRE,Leopardstown (IRE),5:15,Breast Cancer Ireland Handicap,Flat,,,,3yo,,1m4f,12f,2414,Good,10,2,7,2,8.5,0.3,Happiest (IRE),3,F,136,,2:35.98,155.98,10.00,Wayne Lordan,A P OBrien,,78,–,Camelot (GB),Missvinski (USA),Stravinsky,Derrick Smith Mrs John Magnier Michael Tabor,In touch with leaders - weakened 1f out(op 8/1)
2025-05-11,IRE,Leopardstown (IRE),5:15,Breast Cancer Ireland Handicap,Flat,,,,3yo,,1m4f,12f,2414,Good,10,9,8,7,14.5,6,Green Asset (IRE),3,G,130,p,2:37.18,157.18,26.00,Ross Coakley,J S Bolger,,72,–,Inns Of Court (IRE),Dance Troupe GB,Rainbow Quest,Ennistown Stud Mrs J S Bolger,Midfield - weakened 3f out(op 22/1)
2025-05-11,IRE,Leopardstown (IRE),5:15,Breast Cancer Ireland Handicap,Flat,,,,3yo,,1m4f,12f,2414,Good,10,11,9,5,19,4.5,Drucker (USA),3,C,127,,2:38.08,158.08,9.00,Andrew Slattery,Andrew Slattery,,69,–,Instilled Regard (USA),Nevisian Sunset (USA),Candy Ride,Pat Garvey,Raced in second - in touch with leaders after 5f - weakened over 2f out (vet reported colt to be blowing hard post race)(op 15/2)
2025-05-11,IRE,Leopardstown (IRE),5:15,Breast Cancer Ireland Handicap,Flat,,,,3yo,,1m4f,12f,2414,Good,10,7,PU,3,-,-,Palmezzano (IRE),3,G,132,,-,-,4.00,Dylan Browne McMonagle,Joseph Patrick OBrien,,74,–,Saxon Warrior (JPN),Deep Influence GB,Kingman,Shane Hayes John T Murray,Always behind - lost touch and pulled up 2f out (jockey said gelding lost his action turning down the back straight; vet reported gelding to be clinically abnormal)(tchd 11/4 and tchd 10/3)
